action,risk,ats_type,ats_identifier,name,clean_name,board_url,jobs_count,sample_title_1,has_real_domain,domain_to_use,existing_db_name,existing_db_domain
insert,low,greenhouse,glooko,"Glooko","Glooko",https://boards.greenhouse.io/glooko,2,"Business Development Manager, Real-World Data",no,glooko.greenhouse.ats-placeholder,,
insert,med,lever,quokka,"Quokka","Quokka",https://jobs.lever.co/quokka,4,"DevOps Engineer",no,quokka.lever.ats-placeholder,,
insert,low,greenhouse,seed,"Seed Equity Ventures (rebranded as CoinZoom Securities)","Seed Equity Ventures",https://boards.greenhouse.io/seed,4,"Data Analyst",no,seed.greenhouse.ats-placeholder,,
insert,low,greenhouse,nanonets,"Nanonets","Nanonets",https://boards.greenhouse.io/nanonets,18,"Account Executive (Healthcare)",no,nanonets.greenhouse.ats-placeholder,,
insert,med,ashby,gainsight,"Gainsight","Gainsight",https://jobs.ashbyhq.com/gainsight,7,"US: Standard Job Template (P)",no,gainsight.ashby.ats-placeholder,,
insert,low,ashby,normalcomputing,"Normal Computing","Normal Computing",https://jobs.ashbyhq.com/normalcomputing,13,"Product Engineer",no,normalcomputing.ashby.ats-placeholder,,
insert,med,ashby,nerdwallet,"NerdWallet","NerdWallet",https://jobs.ashbyhq.com/nerdwallet,25,"Senior/Account Executive - NerdWallet Small Business",no,nerdwallet.ashby.ats-placeholder,,
insert,high,ashby,tensec,"Tensec","Tensec",https://jobs.ashbyhq.com/tensec,2,"Software Engineer - Agents",no,tensec.ashby.ats-placeholder,,
insert,low,greenhouse,starburst,"Starburst","Starburst",https://boards.greenhouse.io/starburst,25,"Application Security Engineer",no,starburst.greenhouse.ats-placeholder,,
insert,med,ashby,primer,"Primer","Primer",https://jobs.ashbyhq.com/primer,18,"Senior Software Engineer, Full Stack",no,primer.ashby.ats-placeholder,,
insert,low,greenhouse,luminate,"Luminate Health","Luminate Health",https://boards.greenhouse.io/luminate,5,"Account Executive, SMB (Film & TV and SVM)",no,luminate.greenhouse.ats-placeholder,,
insert,low,ashby,monarchmoney,"Monarch Money","Monarch Money",https://jobs.ashbyhq.com/monarchmoney,9,"Future Opportunities",no,monarchmoney.ashby.ats-placeholder,,
insert,low,ashby,arthur,"Arthur Cox","Arthur Cox",https://jobs.ashbyhq.com/arthur,2,"Robotics Software Engineer",no,arthur.ashby.ats-placeholder,,
insert,low,smartrecruiters,sportradar,"Sportradar","Sportradar",https://careers.smartrecruiters.com/sportradar,35,"Senior Software Engineer - Data (Python, AWS)",no,sportradar.smartrecruiters.ats-placeholder,,
insert,low,greenhouse,10xgenomics,"10x Genomics","10x Genomics",https://boards.greenhouse.io/10xgenomics,38,"Account Executive, East Bay",no,10xgenomics.greenhouse.ats-placeholder,,
insert,low,greenhouse,seres,"Seres","Seres",https://boards.greenhouse.io/seres,3,"Embedded Firmware Engineer II",no,seres.greenhouse.ats-placeholder,,
insert,med,ashby,augur,"Augur","Augur",https://jobs.ashbyhq.com/augur,4,"Frontier Engineer (Deployments)",no,augur.ashby.ats-placeholder,,
insert,low,greenhouse,coefficient,"Coefficient","Coefficient",https://boards.greenhouse.io/coefficient,6,"Commercial Sales Development Representative",no,coefficient.greenhouse.ats-placeholder,,
insert,low,greenhouse,emi,"Emi Labs","Emi Labs",https://boards.greenhouse.io/emi,3,"Business Development Manager",no,emi.greenhouse.ats-placeholder,,
insert,low,greenhouse,vonage,"Vonage","Vonage",https://boards.greenhouse.io/vonage,74,"Agile Delivery Manager",no,vonage.greenhouse.ats-placeholder,,
insert,low,ashby,decimal,"8 Decimal Capital","8 Decimal Capital",https://jobs.ashbyhq.com/decimal,6,"Name Your Job",no,decimal.ashby.ats-placeholder,,
insert,low,greenhouse,kunai,"Kunai","Kunai",https://boards.greenhouse.io/kunai,11,"Ingénieur(e) en logiciels Python/données –Services au secteur financier",no,kunai.greenhouse.ats-placeholder,,
insert,low,smartrecruiters,ncc,"NCC Group","NCC Group",https://careers.smartrecruiters.com/ncc,100,"Senior prosjekteringsleder",no,ncc.smartrecruiters.ats-placeholder,,
insert,med,lever,balbix,"Balbix","Balbix",https://jobs.lever.co/balbix,11,"AI/ML Architect",no,balbix.lever.ats-placeholder,,
insert,low,greenhouse,pluspower,"Plus Power","Plus Power",https://boards.greenhouse.io/pluspower,11,"BESS Field Manager, Central Texas",no,pluspower.greenhouse.ats-placeholder,,
insert,low,greenhouse,brightsign,"BrightSign LLC","BrightSign LLC",https://boards.greenhouse.io/brightsign,2,"Business Development of Transportation",no,brightsign.greenhouse.ats-placeholder,,
insert,med,lever,vana,"Vana","Vana",https://jobs.lever.co/vana,40,"Agente de Desembolsos - Perú",no,vana.lever.ats-placeholder,,
insert,low,lever,crypto,"Crypto Pro","Crypto Pro",https://jobs.lever.co/crypto,115,"(Senior) Cloud Infrastructure Engineer / System & Cloud Engineer",no,crypto.lever.ats-placeholder,,
insert,low,greenhouse,ooma,"Ooma","Ooma",https://boards.greenhouse.io/ooma,6,"Inside Sales Representative",no,ooma.greenhouse.ats-placeholder,,
insert,high,lever,arsenalbio,"ArsenalBio","ArsenalBio",https://jobs.lever.co/arsenalbio,2,"Cell Therapy Specialist II (26100-B-683-MFG)",no,arsenalbio.lever.ats-placeholder,,
insert,low,smartrecruiters,civilmaps,"Civil Maps","Civil Maps",https://careers.smartrecruiters.com/civilmaps,1,"Senior Technical Recruiter",no,civilmaps.smartrecruiters.ats-placeholder,,
insert,med,ashby,superdial,"SuperDial","SuperDial",https://jobs.ashbyhq.com/superdial,25,"Staff Software Engineer",no,superdial.ashby.ats-placeholder,,
insert,low,greenhouse,platformsh,"Platform.sh","Platform.sh",https://boards.greenhouse.io/platformsh,7,"Alternant(e) Comptabilité Générale ",no,platformsh.greenhouse.ats-placeholder,,
insert,med,ashby,expa,"Expa","Expa",https://jobs.ashbyhq.com/expa,13,"CA Family Law Attorney (Contract)",no,expa.ashby.ats-placeholder,,
insert,low,greenhouse,branch,"Branch (branch.io)","Branch",https://boards.greenhouse.io/branch,11,"Corporate Security Engineer",no,branch.greenhouse.ats-placeholder,,
insert,med,lever,happyco,"HappyCo","HappyCo",https://jobs.lever.co/happyco,11,"Call Handling Specialist",no,happyco.lever.ats-placeholder,,
insert,med,ashby,bureau,"Bureau (bureau.id)","Bureau",https://jobs.ashbyhq.com/bureau,13,"Product Manager (Transaction Monitoring)",no,bureau.ashby.ats-placeholder,,
insert,low,ashby,astera,"Astera Labs","Astera Labs",https://jobs.ashbyhq.com/astera,26,"Machine Learning Researcher - Springtail",no,astera.ashby.ats-placeholder,,
insert,low,greenhouse,usergems,"UserGems","UserGems",https://boards.greenhouse.io/usergems,3,"Account Development Rep II",no,usergems.greenhouse.ats-placeholder,,
insert,low,smartrecruiters,scalr,"Scalr","Scalr",https://careers.smartrecruiters.com/scalr,1,"Marketing Business Partner - Partners & Affiliates",no,scalr.smartrecruiters.ats-placeholder,,
insert,med,ashby,taekus,"Taekus","Taekus",https://jobs.ashbyhq.com/taekus,5,"Loyalty Partnerships Manager",no,taekus.ashby.ats-placeholder,,
insert,low,lever,dexterity,"Dexterity Capital","Dexterity Capital",https://jobs.lever.co/dexterity,26,"Application Support Engineer",no,dexterity.lever.ats-placeholder,,
insert,low,greenhouse,weee,"Weee!","Weee!",https://boards.greenhouse.io/weee,23,"Associate IT Specialist",no,weee.greenhouse.ats-placeholder,,
insert,med,ashby,nexxa,"Nexxa.ai","Nexxa.ai",https://jobs.ashbyhq.com/nexxa,8,"Applied AI Engineer",no,nexxa.ashby.ats-placeholder,,
insert,low,smartrecruiters,vimana,"VIMANA","VIMANA",https://careers.smartrecruiters.com/vimana,1,"Product Support Engineer",no,vimana.smartrecruiters.ats-placeholder,,
insert,high,ashby,succinct,"Succinct","Succinct",https://jobs.ashbyhq.com/succinct,1,"General Application",no,succinct.ashby.ats-placeholder,,
insert,low,greenhouse,epickids,"Epic for kids","Epic for kids",https://boards.greenhouse.io/epickids,8,"Customer Experience Agent (Contract)",no,epickids.greenhouse.ats-placeholder,,
insert,low,ashby,flint,"Flint Mobile","Flint Mobile",https://jobs.ashbyhq.com/flint,7,"Software Engineer",no,flint.ashby.ats-placeholder,,
insert,low,greenhouse,credible,"Credible","Credible",https://boards.greenhouse.io/credible,6,"BI Data Analyst III",no,credible.greenhouse.ats-placeholder,,
insert,low,smartrecruiters,31west,"31West Global Services","31West Global Services",https://careers.smartrecruiters.com/31west,1,"BPO US Voice process",no,31west.smartrecruiters.ats-placeholder,,
insert,low,ashby,graphite,"Graphite Bio","Graphite Bio",https://jobs.ashbyhq.com/graphite,11,"Engineering Manager",no,graphite.ashby.ats-placeholder,,
insert,low,greenhouse,mightynetworks,"Mighty Networks","Mighty Networks",https://boards.greenhouse.io/mightynetworks,5,"Community Strategist",no,mightynetworks.greenhouse.ats-placeholder,,
insert,low,ashby,docker,"Docker, Inc","Docker, Inc",https://jobs.ashbyhq.com/docker,38,"Senior Field Marketing Manager (EMEA)",no,docker.ashby.ats-placeholder,,
insert,high,ashby,slope,"Slope","Slope",https://jobs.ashbyhq.com/slope,2,"Risk Operations",no,slope.ashby.ats-placeholder,,
insert,low,ashby,spiral,"Spiral Scout","Spiral Scout",https://jobs.ashbyhq.com/spiral,2,"Software Engineer - Systems",no,spiral.ashby.ats-placeholder,,
insert,med,ashby,doppler,"Doppler","Doppler",https://jobs.ashbyhq.com/doppler,4,"General Application ",no,doppler.ashby.ats-placeholder,,
skip-ats,med,lever,enable,"Enable","Enable",https://jobs.lever.co/enable,6,"Experienced Engineer",no,enable.lever.ats-placeholder,,
insert,low,greenhouse,alpaca,"Alpaca","Alpaca",https://boards.greenhouse.io/alpaca,59,"Brokerage Operations Manager - Saudi ",no,alpaca.greenhouse.ats-placeholder,,
update-by-name,med,ashby,arch,"Arch (getarch.com)","Arch",https://jobs.ashbyhq.com/arch,4,"Senior Software Engineer",no,arch.com,"Arch",arch.com
insert,low,ashby,apollo-graphql,"Apollo GraphQL","Apollo GraphQL",https://jobs.ashbyhq.com/apollo-graphql,11,"Staff Software Engineer, Rust",no,apollo-graphql.ashby.ats-placeholder,,
insert,low,greenhouse,reach,"Reach","Reach",https://boards.greenhouse.io/reach,1,"Senior Software Engineer",no,reach.greenhouse.ats-placeholder,,
insert,high,lever,alector,"Alector","Alector",https://jobs.lever.co/alector,1,"People Operations Specialist (Part Time/Temporary)",no,alector.lever.ats-placeholder,,
insert,low,greenhouse,openspace,"OpenSpace","OpenSpace",https://boards.greenhouse.io/openspace,11,"Commissions Analyst (Contract)",no,openspace.greenhouse.ats-placeholder,,
insert,low,greenhouse,datagrail,"DataGrail","DataGrail",https://boards.greenhouse.io/datagrail,3,"Customer Success Manager",no,datagrail.greenhouse.ats-placeholder,,
insert,low,greenhouse,camp,"AI Camp","AI Camp",https://boards.greenhouse.io/camp,32,"Actors/Performers ",no,camp.greenhouse.ats-placeholder,,
insert,med,ashby,shasqi,"Shasqi","Shasqi",https://jobs.ashbyhq.com/shasqi,4,"Principal Scientist, ADME/PK",no,shasqi.ashby.ats-placeholder,,
skip-ats,low,ashby,cognition,"Cognition Labs","Cognition Labs",https://jobs.ashbyhq.com/cognition,59,"Special Projects Engineer",no,cognition.ashby.ats-placeholder,,
insert,low,smartrecruiters,tiltfive,"Tilt Five","Tilt Five",https://careers.smartrecruiters.com/tiltfive,1,"Quality Assurance and Control Engineer / Product Engineer",no,tiltfive.smartrecruiters.ats-placeholder,,
insert,med,ashby,skip,"Skip","Skip",https://jobs.ashbyhq.com/skip,12,"Backend Engineer",no,skip.ashby.ats-placeholder,,
insert,low,smartrecruiters,jway,"JWay Group","JWay Group",https://careers.smartrecruiters.com/jway,3,"SalesForce.com Developer",no,jway.smartrecruiters.ats-placeholder,,
skip-ats,low,greenhouse,flourish,"Flourish Ventures","Flourish Ventures",https://boards.greenhouse.io/flourish,7,"Account Executive",no,flourish.greenhouse.ats-placeholder,,
insert,med,lever,noodle,"Noodle.ai","Noodle.ai",https://jobs.lever.co/noodle,4,"Director, Integrated Marketing",no,noodle.lever.ats-placeholder,,
insert,med,ashby,capchase,"Capchase","Capchase",https://jobs.ashbyhq.com/capchase,4,"Account Executive",no,capchase.ashby.ats-placeholder,,
insert,low,greenhouse,attotude,"AttoTude","AttoTude",https://boards.greenhouse.io/attotude,14,"Advanced Packaging Design Engineer",no,attotude.greenhouse.ats-placeholder,,
skip-ats,low,greenhouse,impact,"impact.com","impact.com",https://boards.greenhouse.io/impact,86,"Account Executive",no,impact.greenhouse.ats-placeholder,,
insert,low,ashby,lightning,"Lightning Labs","Lightning Labs",https://jobs.ashbyhq.com/lightning,13,"Assets Protocol Engineer (Remote)",no,lightning.ashby.ats-placeholder,,
insert,high,lever,nfx,"NFX","NFX",https://jobs.lever.co/nfx,2,"NFX Fellows Application 2026-2027",no,nfx.lever.ats-placeholder,,
insert,low,smartrecruiters,fullcycle,"Full Cycle","Full Cycle",https://careers.smartrecruiters.com/fullcycle,7,"Employee Engagement Coordinator",no,fullcycle.smartrecruiters.ats-placeholder,,
insert,high,ashby,educationsuperhighway,"EducationSuperHighway","EducationSuperHighway",https://jobs.ashbyhq.com/educationsuperhighway,3,"Vice President, Corporate Partnerships",no,educationsuperhighway.ashby.ats-placeholder,,
insert,low,greenhouse,vaxcyte,"Vaxcyte","Vaxcyte",https://boards.greenhouse.io/vaxcyte,52,"AI Implementation Consultant – Legal ",no,vaxcyte.greenhouse.ats-placeholder,,
insert,low,lever,tonic,"Tonic Health","Tonic Health",https://jobs.lever.co/tonic,2,"Growth Lead",no,tonic.lever.ats-placeholder,,
insert,low,lever,woven-by-toyota,"Woven by Toyota","Woven by Toyota",https://jobs.lever.co/woven-by-toyota,147,"Accounting Manager, Woven Capital",no,woven-by-toyota.lever.ats-placeholder,,
insert,low,greenhouse,boostlingo,"Boostlingo","Boostlingo",https://boards.greenhouse.io/boostlingo,4,"Accounts Receivable Specialist",no,boostlingo.greenhouse.ats-placeholder,,
insert,high,lever,valorx,"Valorx","Valorx",https://jobs.lever.co/valorx,1,"Software Engineer",no,valorx.lever.ats-placeholder,,
insert,low,ashby,solcoa,"Solcoa Industries","Solcoa Industries",https://jobs.ashbyhq.com/solcoa,8,"Mechanical Engineer",no,solcoa.ashby.ats-placeholder,,
insert,high,ashby,reserve,"Reserve","Reserve",https://jobs.ashbyhq.com/reserve,1,"Stay in touch",no,reserve.ashby.ats-placeholder,,
insert,low,greenhouse,contentstack,"Contentstack","Contentstack",https://boards.greenhouse.io/contentstack,6,"Customer Success Advocate - I",no,contentstack.greenhouse.ats-placeholder,,
insert,low,smartrecruiters,stratapps,"StratApps","StratApps",https://careers.smartrecruiters.com/stratapps,1,"Account Manager",no,stratapps.smartrecruiters.ats-placeholder,,
insert,low,ashby,real,"Real Industry","Real Industry",https://jobs.ashbyhq.com/real,19,"Escrow Officer Talent Network ",no,real.ashby.ats-placeholder,,
insert,low,greenhouse,super,"Super","Super",https://boards.greenhouse.io/super,225,"Accountant – Western Europe",no,super.greenhouse.ats-placeholder,,
insert,low,greenhouse,workstream,"Workstream","Workstream",https://boards.greenhouse.io/workstream,23,"Account Executive ",no,workstream.greenhouse.ats-placeholder,,
insert,med,lever,pyka,"Pyka","Pyka",https://jobs.lever.co/pyka,20,"Aircraft Maintenance Manager (Brazil only)",no,pyka.lever.ats-placeholder,,
insert,low,ashby,frec,"Frec Markets, Inc.","Frec Markets, Inc.",https://jobs.ashbyhq.com/frec,4,"Backend Engineer",no,frec.ashby.ats-placeholder,,
insert,low,greenhouse,fandom,"Fandom","Fandom",https://boards.greenhouse.io/fandom,4,"Software Engineer II - Backend - PHP",no,fandom.greenhouse.ats-placeholder,,
insert,med,lever,controlup,"ControlUp","ControlUp",https://jobs.lever.co/controlup,14,"Account Manager (Netherlands)",no,controlup.lever.ats-placeholder,,
insert,low,greenhouse,glide,"Glide (glideapps.com)","Glide",https://boards.greenhouse.io/glide,2,"Mystery Flavor",no,glide.greenhouse.ats-placeholder,,
insert,low,lever,tekton,"Tekton Labs","Tekton Labs",https://jobs.lever.co/tekton,11,"Fulfillment Specialist",no,tekton.lever.ats-placeholder,,
insert,med,ashby,vivun,"Vivun","Vivun",https://jobs.ashbyhq.com/vivun,4,"Tap into Future Opportunities: Register Your Interest with Us",no,vivun.ashby.ats-placeholder,,
insert,low,smartrecruiters,skybox,"Skybox Security","Skybox Security",https://careers.smartrecruiters.com/skybox,1,"Marketing",no,skybox.smartrecruiters.ats-placeholder,,
insert,med,lever,mytos,"Mytos","Mytos",https://jobs.lever.co/mytos,8,"Chief of Staff",no,mytos.lever.ats-placeholder,,
insert,low,greenhouse,splice,"Splice Machine","Splice Machine",https://boards.greenhouse.io/splice,1,"Accounts Payable Specialist ",no,splice.greenhouse.ats-placeholder,,
insert,high,lever,tact,"Tact.ai","Tact.ai",https://jobs.lever.co/tact,3,"Applied Behavior Analysis (ABA) Technician",no,tact.lever.ats-placeholder,,
insert,low,greenhouse,willowinnovations,"Willow Innovations, Inc.","Willow Innovations, Inc.",https://boards.greenhouse.io/willowinnovations,4,"Amazon Marketplace Manager",no,willowinnovations.greenhouse.ats-placeholder,,
insert,low,greenhouse,tensordyne,"Tensordyne","Tensordyne",https://boards.greenhouse.io/tensordyne,9,"Hardware Design Engineer",no,tensordyne.greenhouse.ats-placeholder,,
insert,low,greenhouse,edge,"Edge & Node","Edge & Node",https://boards.greenhouse.io/edge,2,"Client Relations Associate - Health (new)",no,edge.greenhouse.ats-placeholder,,
insert,low,greenhouse,eclipse,"Eclipse Ventures","Eclipse Ventures",https://boards.greenhouse.io/eclipse,1,"Data Scientist (AI Data & LLM Specialist)",no,eclipse.greenhouse.ats-placeholder,,
insert,low,lever,mantra,"Mantra Bio","Mantra Bio",https://jobs.lever.co/mantra,13,"AI/MLエンジニア/ AI/ML Engineer(Mantra Engine)",no,mantra.lever.ats-placeholder,,
insert,low,greenhouse,canopyconnect,"Canopy Connect","Canopy Connect",https://boards.greenhouse.io/canopyconnect,3,"Backend Engineer - Carrier Integrations Team (Remote)",no,canopyconnect.greenhouse.ats-placeholder,,
insert,high,ashby,forma,"Forma","Forma",https://jobs.ashbyhq.com/forma,2,"Senior Software Engineer",no,forma.ashby.ats-placeholder,,
insert,low,greenhouse,alt,"ALT","ALT",https://boards.greenhouse.io/alt,12,"Associate Account Executive (TCG) ",no,alt.greenhouse.ats-placeholder,,
